"time","J1_w","J2_w","J3_w","J4_w"
0.21,7.9379315766670207E+000,2.0761012517301527E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.211,7.9313658561327678E+000,2.0857571422081547E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.212,7.9251006206498307E+000,2.0954097568935448E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.213,7.9191325425266950E+000,2.1050590805435272E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.214,7.9134580040560678E+000,2.1147050979205022E+000,-7.6048470173401925E-032,-7.6284929539479876E-032
0.215,7.9080731011001282E+000,2.1243477937920918E+000,-7.6048470173401925E-032,-7.6284929539479876E-032
0.216,7.9029736469584524E+000,2.1339871529311636E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.217,7.8981551765147806E+000,2.1436231601158533E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.218,7.8936129506585466E+000,2.1532558001295903E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.219,7.8893419609768056E+000,2.1628850577611209E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.22,7.8853369347119155E+000,2.1725109178045336E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.221,7.8815923399800925E+000,2.1821333650592809E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.222,7.8781023912456973E+000,2.1917523843302056E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.223,7.8748610550458267E+000,2.2013679604275631E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.224,7.8718620559595811E+000,2.2109800781670463E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.225,7.8690988828161057E+000,2.2205887223698091E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.226,7.8665647951352886E+000,2.2301938778624910E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.227,7.8642528297947543E+000,2.2397955294772403E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.228,7.8621558079165599E+000,2.2493936620517383E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.229,7.8602663419668328E+000,2.2589882604292240E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.23,7.8585768430612966E+000,2.2685793094585165E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.231,7.8570795284695212E+000,2.2781667939940404E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.232,7.8557664293104583E+000,2.2877506988958491E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.233,7.8546293984316797E+000,2.2973310090296488E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.234,7.8536601184645463E+000,2.3069077092668215E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.235,7.8528501100473553E+000,2.3164807844844510E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.236,7.8521907402083464E+000,2.3260502195653445E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.237,7.8516732309002926E+000,2.3356159993980579E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
0.238,7.8512886676782720E+000,2.3451781088769188E+000,-5.0816445030796819E-032,-5.1047543548229522E-032
