"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_block_solver_profiling","_cs_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_le_sparse_jacobian_threshold","_log_level","_nle_active_bounds_mode","_nle_brent_ignore_error","_nle_jacobian_calculation_mode","_nle_jacobian_finite_difference_delta","_nle_jacobian_update_mode","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_exit_criterion","_nle_solver_max_iter","_nle_solver_max_iter_no_jacobian","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_nle_solver_use_last_integrator_step","_nle_solver_use_nominals_as_fallback","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_time_events_default_tol","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.off","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
8.021,2.9314999999999998E+002,2.0000000000000000E+000,3.2254474012444763E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9664025166271022E-001,8.9664025166271022E-001,0.0000000000000000E+000,-8.9664025166271022E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9394740124447654E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2254474012444763E+002,6.0269204645449275E+000,6.0269204645449275E+000,6.0269204645449275E+000,3.2254474012444763E+002,8.9663944769896933E+000,1.1152734906841085E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2254474012444763E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9663944769896933E+000,3.2254474012444763E+002,8.9664025166271022E-001,-8.9664025166271022E-001,0.0000000000000000E+000,8.9664025166271022E-001,9.9999910335974835E+000,1,9.9999910335974835E+000,1.0000000000000001E-005,8.0396374088712109E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9664025166271022E-001,-8.9664025166271022E-001,9.9999910335974835E+000,0,8.9664025166271022E-001,1.0000000000000000E+001,8.9664025166271022E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9664025164637451E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9394740124447651E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9394740124447651E+001,0.0000000000000000E+000,3.2254474012444763E+002,1.0000000000000001E-001,2.9394740124447654E+000,2.9394740124447651E+001,2.9394740124447654E+000,3.2254474012444763E+002,-2.9394740124447654E+000,2.9314999999999998E+002
8.041,2.9314999999999998E+002,2.0000000000000000E+000,3.2266512804785714E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9626085334411432E-001,8.9626085334411432E-001,0.0000000000000000E+000,-8.9626085334411432E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9515128047857164E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2266512804785714E+002,6.0110876958202546E+000,6.0110876958202546E+000,6.0110876958202546E+000,3.2266512804785714E+002,8.9626005006059710E+000,1.1157456001876751E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2266512804785714E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9626005006059710E+000,3.2266512804785714E+002,8.9626085334411432E-001,-8.9626085334411432E-001,0.0000000000000000E+000,8.9626085334411432E-001,9.9999910373914673E+000,1,9.9999910373914673E+000,1.0000000000000001E-005,8.0328351716800067E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9626085334411432E-001,-8.9626085334411432E-001,9.9999910373914673E+000,0,8.9626085334411432E-001,1.0000000000000000E+001,8.9626085334411432E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9626085326699467E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9515128047857161E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9515128047857161E+001,0.0000000000000000E+000,3.2266512804785714E+002,1.0000000000000001E-001,2.9515128047857164E+000,2.9515128047857161E+001,2.9515128047857164E+000,3.2266512804785714E+002,-2.9515128047857164E+000,2.9314999999999998E+002
8.061,2.9314999999999998E+002,2.0000000000000000E+000,3.2278519974159951E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9588277128545535E-001,8.9588277128545535E-001,0.0000000000000000E+000,-8.9588277128545535E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9635199741599538E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2278519974159951E+002,5.9952997126352017E+000,5.9952997126352017E+000,5.9952997126352017E+000,3.2278519974159951E+002,8.9588196867951559E+000,1.1162164695749002E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2278519974159951E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9588196867951559E+000,3.2278519974159951E+002,8.9588277128545535E-001,-8.9588277128545535E-001,0.0000000000000000E+000,8.9588277128545535E-001,9.9999910411722883E+000,1,9.9999910411722883E+000,1.0000000000000001E-005,8.0260593978091072E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9588277128545535E-001,-8.9588277128545535E-001,9.9999910411722883E+000,0,8.9588277128545535E-001,1.0000000000000000E+001,8.9588277128545535E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9588277116803283E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9635199741599536E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9635199741599536E+001,0.0000000000000000E+000,3.2278519974159951E+002,1.0000000000000001E-001,2.9635199741599538E+000,2.9635199741599536E+001,2.9635199741599538E+000,3.2278519974159951E+002,-2.9635199741599538E+000,2.9314999999999998E+002
8.081,2.9314999999999998E+002,2.0000000000000000E+000,3.2290495609998987E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9550599974958300E-001,8.9550599974958300E-001,0.0000000000000000E+000,-8.9550599974958300E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9754956099989900E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2290495609998987E+002,5.9795563681868842E+000,5.9795563681868842E+000,5.9795563681868842E+000,3.2290495609998987E+002,8.9550519781858746E+000,1.1166861023529016E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2290495609998987E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9550519781858746E+000,3.2290495609998987E+002,8.9550599974958300E-001,-8.9550599974958300E-001,0.0000000000000000E+000,8.9550599974958300E-001,9.9999910449400033E+000,1,9.9999910449400033E+000,1.0000000000000001E-005,8.0193099551188737E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9550599974958300E-001,-8.9550599974958300E-001,9.9999910449400033E+000,0,8.9550599974958300E-001,1.0000000000000000E+001,8.9550599974958300E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9550599966514710E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9754956099989897E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9754956099989897E+001,0.0000000000000000E+000,3.2290495609998987E+002,1.0000000000000001E-001,2.9754956099989900E+000,2.9754956099989897E+001,2.9754956099989900E+000,3.2290495609998987E+002,-2.9754956099989900E+000,2.9314999999999998E+002
8.101,2.9314999999999998E+002,2.0000000000000000E+000,3.2302439801441295E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9513053303165779E-001,8.9513053303165779E-001,0.0000000000000000E+000,-8.9513053303165779E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9874398014412975E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2302439801441295E+002,5.9638575162885683E+000,5.9638575162885683E+000,5.9638575162885683E+000,3.2302439801441295E+002,8.9512973177298658E+000,1.1171545020173056E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2302439801441295E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9512973177298658E+000,3.2302439801441295E+002,8.9513053303165779E-001,-8.9513053303165779E-001,0.0000000000000000E+000,8.9513053303165779E-001,9.9999910486946693E+000,1,9.9999910486946693E+000,1.0000000000000001E-005,8.0125867120343762E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9513053303165779E-001,-8.9513053303165779E-001,9.9999910486946693E+000,0,8.9513053303165779E-001,1.0000000000000000E+001,8.9513053303165779E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9513053307399559E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9874398014412975E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9874398014412975E+001,0.0000000000000000E+000,3.2302439801441295E+002,1.0000000000000001E-001,2.9874398014412975E+000,2.9874398014412975E+001,2.9874398014412975E+000,3.2302439801441295E+002,-2.9874398014412975E+000,2.9314999999999998E+002
8.121,2.9314999999999998E+002,2.0000000000000000E+000,3.2314352637333565E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9475636545892057E-001,8.9475636545892057E-001,0.0000000000000000E+000,-8.9475636545892057E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9993526373335673E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2314352637333565E+002,5.9482030113661022E+000,5.9482030113661022E+000,5.9482030113661022E+000,3.2314352637333565E+002,8.9475556486996695E+000,1.1176216720522966E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2314352637333565E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9475556486996695E+000,3.2314352637333565E+002,8.9475636545892057E-001,-8.9475636545892057E-001,0.0000000000000000E+000,8.9475636545892057E-001,9.9999910524363447E+000,1,9.9999910524363447E+000,1.0000000000000001E-005,8.0058895359518327E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9475636545892057E-001,-8.9475636545892057E-001,9.9999910524363447E+000,0,8.9475636545892057E-001,1.0000000000000000E+001,8.9475636545892057E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9475636553260074E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9993526373335669E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9993526373335669E+001,0.0000000000000000E+000,3.2314352637333565E+002,1.0000000000000001E-001,2.9993526373335673E+000,2.9993526373335669E+001,2.9993526373335673E+000,3.2314352637333565E+002,-2.9993526373335673E+000,2.9314999999999998E+002
8.141,2.9314999999999998E+002,2.0000000000000000E+000,3.2326234206231953E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9438349139046436E-001,8.9438349139046436E-001,0.0000000000000000E+000,-8.9438349139046436E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0112342062319559E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2326234206231953E+002,5.9325927084543917E+000,5.9325927084543917E+000,5.9325927084543917E+000,3.2326234206231953E+002,8.9438269146863476E+000,1.1180876159306649E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2326234206231953E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9438269146863476E+000,3.2326234206231953E+002,8.9438349139046436E-001,-8.9438349139046436E-001,0.0000000000000000E+000,8.9438349139046436E-001,9.9999910561650864E+000,1,9.9999910561650864E+000,1.0000000000000001E-005,7.9992182964152756E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9438349139046436E-001,-8.9438349139046436E-001,9.9999910561650864E+000,0,8.9438349139046436E-001,1.0000000000000000E+001,8.9438349139046436E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9438349135662065E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,5.0112342062319556E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,5.0112342062319556E+001,0.0000000000000000E+000,3.2326234206231953E+002,1.0000000000000001E-001,3.0112342062319559E+000,3.0112342062319556E+001,3.0112342062319559E+000,3.2326234206231953E+002,-3.0112342062319559E+000,2.9314999999999998E+002
8.161,2.9314999999999998E+002,2.0000000000000000E+000,3.2338084596403229E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9401190521701046E-001,8.9401190521701046E-001,0.0000000000000000E+000,-8.9401190521701046E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0230845964032316E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2338084596403229E+002,5.9170264631940057E+000,5.9170264631940057E+000,5.9170264631940057E+000,3.2338084596403229E+002,8.9401110595972373E+000,1.1185523371138522E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2338084596403229E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9401110595972373E+000,3.2338084596403229E+002,8.9401190521701046E-001,-8.9401190521701046E-001,0.0000000000000000E+000,8.9401190521701046E-001,9.9999910598809478E+000,1,9.9999910598809478E+000,1.0000000000000001E-005,7.9925728666972597E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9401190521701046E-001,-8.9401190521701046E-001,9.9999910598809478E+000,0,8.9401190521701046E-001,1.0000000000000000E+001,8.9401190521701046E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9401190521698481E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,5.0230845964032312E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,5.0230845964032312E+001,0.0000000000000000E+000,3.2338084596403229E+002,1.0000000000000001E-001,3.0230845964032316E+000,3.0230845964032312E+001,3.0230845964032316E+000,3.2338084596403229E+002,-3.0230845964032316E+000,2.9314999999999998E+002
8.181,2.9314999999999998E+002,2.0000000000000000E+000,3.2349903895826054E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9364160136068227E-001,8.9364160136068227E-001,0.0000000000000000E+000,-8.9364160136068227E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0349038958260568E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2349903895826054E+002,5.9015041318276502E+000,5.9015041318276502E+000,5.9015041318276502E+000,3.2349903895826054E+002,8.9364080276537070E+000,1.1190158390520022E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2349903895826054E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9364080276537070E+000,3.2349903895826054E+002,8.9364160136068227E-001,-8.9364160136068227E-001,0.0000000000000000E+000,8.9364160136068227E-001,9.9999910635839875E+000,1,9.9999910635839875E+000,1.0000000000000001E-005,7.9859531158510739E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9364160136068227E-001,-8.9364160136068227E-001,9.9999910635839875E+000,0,8.9364160136068227E-001,1.0000000000000000E+001,8.9364160136068227E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9364160125171566E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,5.0349038958260564E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,5.0349038958260564E+001,0.0000000000000000E+000,3.2349903895826054E+002,1.0000000000000001E-001,3.0349038958260568E+000,3.0349038958260564E+001,3.0349038958260568E+000,3.2349903895826054E+002,-3.0349038958260568E+000,2.9314999999999998E+002
8.201,2.9314999999999998E+002,2.0000000000000000E+000,3.2361692192192095E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9327257427478568E-001,8.9327257427478568E-001,0.0000000000000000E+000,-8.9327257427478568E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0466921921920971E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2361692192192095E+002,5.8860255711968410E+000,5.8860255711968410E+000,5.8860255711968410E+000,3.2361692192192095E+002,8.9327177633889381E+000,1.1194781251840038E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2361692192192095E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9327177633889381E+000,3.2361692192192095E+002,8.9327257427478568E-001,-8.9327257427478568E-001,0.0000000000000000E+000,8.9327257427478568E-001,9.9999910672742587E+000,1,9.9999910672742587E+000,1.0000000000000001E-005,7.9793589182372612E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9327257427478568E-001,-8.9327257427478568E-001,9.9999910672742587E+000,0,8.9327257427478568E-001,1.0000000000000000E+001,8.9327257427478568E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9327257413174266E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,5.0466921921920971E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,5.0466921921920971E+001,0.0000000000000000E+000,3.2361692192192095E+002,1.0000000000000001E-001,3.0466921921920971E+000,3.0466921921920971E+001,3.0466921921920971E+000,3.2361692192192095E+002,-3.0466921921920971E+000,2.9314999999999998E+002
8.221,2.9314999999999998E+002,2.0000000000000000E+000,3.2373449572907293E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9290481844358738E-001,8.9290481844358738E-001,0.0000000000000000E+000,-8.9290481844358738E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0584495729072958E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2373449572907293E+002,5.8705906387384310E+000,5.8705906387384310E+000,5.8705906387384310E+000,3.2373449572907293E+002,8.9290402116457273E+000,1.1199391989375409E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2373449572907293E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9290402116457273E+000,3.2373449572907293E+002,8.9290481844358738E-001,-8.9290481844358738E-001,0.0000000000000000E+000,8.9290481844358738E-001,9.9999910709518165E+000,1,9.9999910709518165E+000,1.0000000000000001E-005,7.9727901471653223E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9290481844358738E-001,-8.9290481844358738E-001,9.9999910709518165E+000,0,8.9290481844358738E-001,1.0000000000000000E+001,8.9290481844358738E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9290481835035962E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,5.0584495729072955E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,5.0584495729072955E+001,0.0000000000000000E+000,3.2373449572907293E+002,1.0000000000000001E-001,3.0584495729072958E+000,3.0584495729072955E+001,3.0584495729072958E+000,3.2373449572907293E+002,-3.0584495729072958E+000,2.9314999999999998E+002
